姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
宋希濂,军事人物 / 诗文出处 / 通信 / 出版 / 创作资料协助,军事人物,99,32,32,1,4,李敖有话说(32),将军、国民党、共产党、见、历史上、学生、见面、儿子
萧同兹,出版 / 出版管制 / 政治人物 / 历史类比引用,出版,99,32,32,1,3,李敖有话说(32),国民党、书店、杂志、儿子、爸爸、文星、交情、家里
吴大猷,学术 / 学术行政 / 公共论战,学术,99,30,30,1,9,李敖有话说(30),研究、院长、中央研究院、老师、节目、病房、像、博士
郑南榕,烈士殉难 / 媒体 / 政治异议者 / 公共论战 / 朋友 / 见面 / 通信,烈士殉难,99,30,30,1,6,李敖有话说(30),杂志、所谓、太太、像、院长、民进党、发行、法庭
盛世才,政治人物 / 军事人物 / 刑求人员 / 历史类比引用 / 神交引用,政治人物,99,29,29,1,3,李敖有话说(29),弟弟、刑求、国民党、查禁、政府、共产党、部长、节目
许崇智,军事人物 / 看守戒护 / 监狱行政,军事人物,99,29,25,1,9,李敖有话说(29),参谋、将军、司令、脚镣、手铐、军长、师长、旅长
项羽,政治人物 / 军事人物 / 神交引用,政治人物,99,29,29,1,14,李敖有话说(29),告诉我、见、古代、查禁、像、一起、读、说过
王阳明,历史类比引用 / 学术 / 神交引用,历史类比引用,99,28,28,1,14,李敖有话说(28),朋友、研究、哲学、像、古代、思想、一起、说过
许文龙,公共论战 / 亲属 / 媒体,公共论战,99,28,24,1,5,李敖有话说(28),台独、所谓、像、儿子、节目、弟弟、财产、朋友
辜鸿铭,学术 / 公共论战 / 神交引用,学术,99,28,28,1,5,李敖有话说(28),大学、教授、思想、像、夫人、老师、所谓、请他
文字来,神交引用,待复核,99,27,14,1,20,李敖有话说(27),所谓、像、古代、见、思想、共产党、政府、国民党
李白,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,27,27,1,13,李敖有话说(27),诗、像、见、妹妹、朋友、妈妈、家里、历史上
刘玉章,军事人物 / 公共论战,军事人物,99,26,26,1,4,李敖有话说(26),将军、司令、像、国民党、共产党、院长、法官、部长
尹章义,学术 / 朋友 / 见面 / 创作资料协助 / 公共论战,学术,99,26,26,1,1,李敖有话说(26),妈妈、弟弟、爸爸、教授、太太、老师、电话、大学
廖仲恺,政治人物 / 被害人 / 公共论战 / 历史类比引用,政治人物,99,26,26,1,8,李敖有话说(26),国民党、共产党、见、委员、太太、思想、书里、学生
张之洞,历史类比引用 / 政治人物 / 学术 / 出版 / 神交引用,历史类比引用,99,26,26,1,8,李敖有话说(26),秘书、老师、学生、所谓、像、学术、告诉我、见
文翻译,神交引用 / 出版,待复核,99,26,18,1,24,李敖有话说(26),出版、节目、诗、像、宣传、一起、政府、作品
李显龙,亲属 / 公共论战,待复核,99,26,18,1,9,李敖有话说(26),儿子、爸爸、朋友、政治、夫人、见、大学、政府
肯尼迪,政治人物 / 公职人员 / 历史类比引用,政治人物,99,26,26,1,11,李敖有话说(26),总统、部长、弟弟、主义、哥哥、助理、太太、见
钱其琛,政治人物 / 公共论战,政治人物,99,26,26,1,7,李敖有话说(26),先生、诗、所谓、见、总统、书里、民进党、宣传
马寅初,学术 / 政治人物 / 公共论战 / 神交引用,学术,99,26,26,1,6,李敖有话说(26),大学、共产党、像、主席、校长、批评、说过、攻击
严复,学术 / 神交引用,学术,99,25,25,1,10,李敖有话说(25),大学、老师、诗、共产党、一起、认识、女儿、先生
克林顿,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,99,25,25,1,14,李敖有话说(25),总统、像、大学、电视、政治、助理、爸爸、北大
周作人,学术 / 诗文出处 / 师生 / 历史类比引用 / 神交引用,学术,99,25,25,1,8,李敖有话说(25),弟弟、哥哥、大学、朋友、书里、文学、像、政治
成佛,公共论战 / 神交引用,待复核,99,25,12,1,11,李敖有话说(25),政治、像、诗、节目、序、告诉我、爸爸、见
李杰说,政治人物 / 诉讼 / 公共论战,政治人物,99,25,21,1,13,李敖有话说(25),部长、委员、法院、共产党、主席、军购、见、将军
温柔,情感 / 神交引用 / 媒体,待复核,99,25,21,1,6,李敖有话说(25),像、情人、见、思想、节目、儿子、大学、政治
周总理,政治人物 / 公共论战 / 亲属 / 见面 / 神交引用,政治人物,99,24,22,1,12,李敖有话说(24),主席、朋友、共产党、跟我说、妈妈、国民党、像、见
安唐尼,姻亲 / 神交引用 / 亲属 / 媒体,待复核,99,24,16,1,2,李敖有话说(24),太太、说过、思想、节目、儿子、女儿、嫁给、哲学
宋子文,政治人物 / 公职人员 / 财产债务 / 公共论战 / 历史类比引用,政治人物,99,24,24,1,11,李敖有话说(24),院长、见、大舅子、电报、部长、国民党、政治、写信
杜威,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,99,24,24,1,5,李敖有话说(24),学生、大学、哲学、爸爸、访问、像、告诉我、总统
那种老,公共论战 / 亲属 / 见面 / 神交引用 / 政治人物,待复核,99,24,19,1,22,李敖有话说(24),共产党、母亲、思想、像、对我说、同学、说过、国民党
严家淦,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,99,23,23,1,13,李敖有话说(23),总统、国民党、儿子、院长、家里、所谓、像、部长
叶明勋,财产债务 / 财产信托 / 通信,财产债务,99,23,23,1,3,李敖有话说(23),先生、太太、妹妹、妈妈、教书、像、老师、国民党
国宝,见面 / 媒体 / 朋友 / 姻亲,待复核,99,23,18,1,16,李敖有话说(23),见、节目、像、一起、将军、师长、所谓、问我
威尔逊,政治人物 / 公职人员 / 公共论战 / 历史类比引用 / 神交引用,政治人物,99,23,23,1,5,李敖有话说(23),总统、太太、主义、结婚、政治、大学、认识、学者
杨仁恺,学术 / 诗文出处 / 创作资料协助 / 文艺音乐 / 历史类比引用 / 神交引用,学术,99,23,23,1,5,李敖有话说(23),先生、像、报纸、书里、研究、学生、告诉我、论文
沈富雄,政治人物 / 公共论战,政治人物,99,23,23,1,7,李敖有话说(23),民进党、委员、所谓、立委、记者、总统、见、告诉我
王珣,文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,文艺音乐,99,23,23,1,3,李敖有话说(23),见、将军、政治、政府、像、老师、学生、古代
萧振瀛,亲属 / 师生 / 公共论战,待复核,99,23,11,1,1,李敖有话说(23),学生、弟弟、共产党、像、市长、一起、家里、政治
谭延闿,政治人物 / 公职人员 / 历史类比引用,政治人物,99,23,23,1,8,李敖有话说(23),总统、国民党、大学、诗、政治、宣传、部长、学者
钱复,政治人物 / 学术 / 公共论战,政治人物,99,23,23,1,9,李敖有话说(23),部长、国民党、院长、所谓、共产党、政府、女儿、学术
马克·吐温,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,23,23,1,9,李敖有话说(23),文学、像、还钱、碰到、电话、将军、宣传、债务
叶公超,政治人物 / 公职人员 / 学术 / 财产债务 / 公共论战 / 见面 / 历史类比引用,政治人物,99,22,22,1,4,李敖有话说(22),部长、批评、国民党、像、政府、节目、总统、所谓
国买武,公共论战 / 公款经费 / 诉讼,公共论战,99,22,18,1,17,李敖有话说(22),军购、国民党、政治、所谓、经费、台独、法院、像
林青霞,媒体 / 见面,媒体,99,22,22,1,8,李敖有话说(22),妹妹、回信、嫁给、像、妈妈、朋友、写信、节目
罗宾汉,虚拟人物 / 历史类比引用 / 神交引用,虚拟人物,99,22,22,1,6,李敖有话说(22),电视、像、节目、政府、大学、送我、妹妹、宣传
莎士比亚,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,22,22,1,13,李敖有话说(22),国民党、读、像、哲学、教授、见、问我、姐姐
那意思,公共论战 / 见面 / 朋友 / 神交引用 / 姻亲,待复核,99,22,16,1,22,李敖有话说(22),国民党、朋友、像、大学、共产党、请他、节目、政府
那有人,神交引用 / 朋友 / 公共论战 / 见面,待复核,99,22,14,1,21,李敖有话说(22),国民党、问我、主义、见、将军、报纸、节目、儿子
阿基米德,科学家 / 学术 / 历史类比引用 / 神交引用,科学家,99,22,22,1,5,李敖有话说(22),教授、研究、见、认识、一起、思想、论文、像
陈寅恪,学术 / 历史类比引用 / 神交引用,学术,99,22,22,1,6,李敖有话说(22),论文、教授、大学、像、朋友、读、先生、史学
陶渊明,诗文出处 / 学术 / 历史类比引用 / 神交引用,诗文出处,99,22,22,1,10,李敖有话说(22),像、诗、儿子、读、节目、律师、辩护、太太
台静农,学术 / 出版 / 见面 / 公共论战,学术,99,21,21,1,5,李敖有话说(21),国民党、台大、教授、大学、总统、像、老师、研究
恩格斯,学术 / 公共论战 / 神交引用,学术,99,21,21,1,7,李敖有话说(21),朋友、主义、思想、像、认识、共产党、女儿
成灰,神交引用 / 亲属 / 朋友,神交引用,99,21,18,1,6,李敖有话说(21),诗、朋友、女儿、节目、引用、历史上、读、像
文嚼字,神交引用 / 公共论战 / 律师代理 / 政治人物,待复核,99,21,14,1,16,李敖有话说(21),政治、国民党、律师、判决、历史上、部长、诗、法官
杨开慧,烈士殉难 / 政治异议者 / 历史类比引用 / 公共论战 / 神交引用,烈士殉难,99,21,21,1,9,李敖有话说(21),太太、国民党、主席、报人、共产党、夫人、告诉我、政府
郁慕明,政治人物 / 诉讼 / 朋友 / 公共论战 / 见面,政治人物,99,21,21,1,9,李敖有话说(21),朋友、主席、国民党、节目、选举、见、爸爸、所谓
陈耀昌,医疗照护 / 学术 / 政治人物,医疗照护,99,21,21,1,4,李敖有话说(21),台大、朋友、大学、问我、研究、节目、电视、市长
顾维钧,政治人物 / 公职人员 / 历史类比引用,政治人物,99,21,21,1,5,李敖有话说(21),总统、序、碰到、出版、部长、见、说过、告诉我
任显群,司法人员 / 政治人物 / 历史类比引用 / 亲属,司法人员,99,20,20,1,2,李敖有话说(20),主席、政府、儿子、朋友、国民党、像、夫人、法官
何东爵,亲属 / 见面,亲属,99,20,15,1,4,李敖有话说(20),将军、儿子、爸爸、家里、节目、所谓、像、中将
吉尔,政治人物 / 公共论战 / 监狱行政 / 神交引用 / 见面,待复核,99,20,10,1,14,李敖有话说(20),总统、政治、像、秘书、国民党、将军、所谓、文学
咸鱼翻,见面,待复核,99,20,10,1,16,李敖有话说(20),一起、主席、节目、宣传、大学、委员、政治、报纸
徐复观,学术 / 出版 / 诉讼 / 公共论战,学术,99,20,20,1,5,李敖有话说(20),国民党、所谓、特务、朋友、儿子、杂志、学术、文学
权统治,神交引用 / 公共论战,待复核,99,20,13,1,5,李敖有话说(20),像、共产党、一起、说过
林森,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,99,20,20,1,9,李敖有话说(20),政府、主席、国民党、像、太太、委员、报纸、共产党
汪荣祖,学术 / 创作资料协助 / 出版 / 通信 / 见面 / 历史类比引用,学术,99,20,20,1,13,李敖有话说(20),教授、朋友、儿子、像、一起、台大、警察、出版
老子,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,99,20,20,1,10,李敖有话说(20),哲学、古代、像、请我、教授、大学、台大、同学
蒙古独,神交引用 / 政治人物 / 学术行政,神交引用,99,20,17,1,8,李敖有话说(20),所谓、总统、院长、国民党、主义、大舅子、部长、古人
费正清,学术 / 历史类比引用 / 神交引用,学术,99,20,20,1,6,李敖有话说(20),认识、研究、大学、朋友、报人、国民党、书里、弟弟
陈唐山,政治人物 / 公职人员 / 公共论战,政治人物,99,20,20,1,5,李敖有话说(20),部长、所谓、同学、政府、台独、像、节目、一起
马歇尔,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,99,20,20,1,4,李敖有话说(20),法官、总统、共产党、国民党、所谓、请他、主席、太太
齐桓公,政治人物 / 历史类比引用 / 神交引用,政治人物,99,20,20,1,2,李敖有话说(20),请他、朋友、政治、哥哥
公安单,情治警务 / 政治人物 / 亲属 / 诉讼,情治警务,99,19,19,1,13,李敖有话说(19),司令、警备总部、法院、国民党、共产党、警察、朋友、情治
华盛顿,政治人物 / 公职人员 / 历史类比引用,政治人物,99,19,19,1,15,李敖有话说(19),总统、请他、部长、政府、院长、法院、电报、思想
常修治,情治警务 / 见面,情治警务,99,19,19,1,10,李敖有话说(19),警察、像、研究、见、见面、请我、朋友、所谓
张乐平,文艺音乐 / 诗文出处 / 公共论战 / 历史类比引用,文艺音乐,99,19,19,1,2,李敖有话说(19),一起、出版、见、见到、爸爸、先生、共产党、序
李戡,亲属 / 出版 / 学术 / 公共论战 / 财产信托,亲属,99,19,19,1,7,李敖有话说(19),儿子、女儿、太太、妹妹、节目、电视、哥哥、古代
李振清,军事人物 / 师生,军事人物,99,19,19,1,3,李敖有话说(19),将军、司令、学生、师生、土地、秘书、国民党、像
